Date,About,Position,Period Number,Period,Total Acceleration Efforts,Total Player Load,Player Load Per Minute,IMA Accel Low,IMA Decel Low,IMA CoD Left Low,IMA CoD Right Low,IMA Accel Medium,IMA Decel Medium,IMA CoD Left Medium,IMA CoD Right Medium,IMA Accel High,IMA Decel High,IMA Accel Total,IMA Decel Total,IMA CoD Left High,IMA CoD Right High,IMA Jump Count Low Band,IMA Jump Count Med Band,IMA Jump Count High Band,Explosive Efforts,Session Total Jumps,Session Accel Low,Session Decel Low,Session CoD Left Low,Session CoD Right Low,Session Accel Med,Session Decel Medium,Session CoD Left Medium,Session CoD Right Medium,Session IMA Accel High,Session Decel High,Session CoD Left High,Session CoD Right High,Session IMA Accel Total,Session IMA Decel Total,Session Jump Count Low Band,Session Jump Count Med Band,Session Jump Count High Band,Session Total Jump,Session Jumps Per Minute,Total CoD Left,Total CoD Right,Total High IMA,Total IMA,IMA/Min,event-uuid,group-uuid
1/2/23,Athlete B,Guard,8,8. Play_Defense_Defend Against Opponent_Half Court_4v4,0,42.486,3.5,9,10,19,31,0,1,6,5,0,2,9,13,2,3,4,3,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,eb73ccee-129e-4fb3-a1c1-c8d251d29e7a,dbe7d4b7-f73b-4d4c-a664-e204468330c8
1/2/23,Athlete B,Guard,9,9. Play_O to D With Half Court Runner_Full Court_5vG,0,90.942,7.8,9,13,35,32,3,8,2,12,3,5,15,26,6,7,8,5,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,eb73ccee-129e-4fb3-a1c1-c8d251d29e7a,dbe7d4b7-f73b-4d4c-a664-e204468330c8
1/2/23,Athlete B,Guard,10,10. Play_Offense_Half Court O_Half Court_5vG,0,61.976,4.8,8,8,34,33,3,5,5,12,3,4,14,17,7,3,5,2,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,eb73ccee-129e-4fb3-a1c1-c8d251d29e7a,dbe7d4b7-f73b-4d4c-a664-e204468330c8
1/2/23,Athlete B,Guard,11,11. Shooting_Position Shooting_Team,0,36.603,5.2,5,5,17,22,0,2,3,5,3,1,8,8,1,2,0,21,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,eb73ccee-129e-4fb3-a1c1-c8d251d29e7a,dbe7d4b7-f73b-4d4c-a664-e204468330c8
1/2/23,Athlete B,Guard,12,12. Free Throws,0,22.887,3.6,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,eb73ccee-129e-4fb3-a1c1-c8d251d29e7a,dbe7d4b7-f73b-4d4c-a664-e204468330c8
1/2/23,Athlete B,Guard,13,13. Extra Work,0,16.904,3.2,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,eb73ccee-129e-4fb3-a1c1-c8d251d29e7a,dbe7d4b7-f73b-4d4c-a664-e204468330c8
1/2/23,Athlete D,Guard,1,1. Pre Practice,0,302.349,5.4,20,33,44,63,3,6,2,7,1,3,24,42,1,0,47,164,2,5,311,44,106,195,218,13,41,38,48,7,16,11,19,64,163,72,216,23,311,2.1,244,285,76,1067,,d51bc54c-0cb3-472b-964f-88d1da456e8e,d51bc54c-0cb3-472b-964f-88d1da456e8e
1/2/23,Athlete D,Guard,2,2. Drill_Offense_Step and Shoot_Team,0,25.338,6.6,2,4,13,10,1,1,3,1,0,1,3,6,0,1,0,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,d51bc54c-0cb3-472b-964f-88d1da456e8e,d51bc54c-0cb3-472b-964f-88d1da456e8e
1/2/23,Athlete D,Guard,3,3. Play_Offense_Three Game_Half Court_5vG,0,31.052,4.8,2,9,15,5,0,1,1,5,0,1,2,11,1,5,1,1,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,d51bc54c-0cb3-472b-964f-88d1da456e8e,d51bc54c-0cb3-472b-964f-88d1da456e8e
1/2/23,Athlete D,Guard,4,4. Play_Offense_Offensive Actions_Half Court_5vG,0,30.856,3.4,1,5,7,9,0,4,3,3,1,2,2,11,1,4,2,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,d51bc54c-0cb3-472b-964f-88d1da456e8e,d51bc54c-0cb3-472b-964f-88d1da456e8e
1/2/23,Athlete D,Guard,5,5. Drill_Offense_Pacer Drill_Full Court_Team,0,18.759,11.1,2,2,2,4,0,0,1,0,0,0,2,2,0,0,0,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,d51bc54c-0cb3-472b-964f-88d1da456e8e,d51bc54c-0cb3-472b-964f-88d1da456e8e
1/2/23,Athlete D,Guard,6,6. Play_Offense_Three Possession Three Game_Full Court_5vG,0,44.571,6.7,1,10,12,14,1,1,0,7,0,1,2,12,0,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,d51bc54c-0cb3-472b-964f-88d1da456e8e,d51bc54c-0cb3-472b-964f-88d1da456e8e
1/2/23,Athlete D,Guard,7,7. Drill_Defense_Energizer_Full Court_2v2,0,10.393,3.4,2,1,6,10,0,0,0,3,0,1,2,2,1,0,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,d51bc54c-0cb3-472b-964f-88d1da456e8e,d51bc54c-0cb3-472b-964f-88d1da456e8e
1/2/23,Athlete D,Guard,8,8. Play_Defense_Defend Against Opponent_Half Court_4v4,0,42.658,3.5,1,13,23,25,1,10,10,4,1,2,3,25,1,1,7,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,d51bc54c-0cb3-472b-964f-88d1da456e8e,d51bc54c-0cb3-472b-964f-88d1da456e8e
1/2/23,Athlete D,Guard,9,9. Play_O to D With Half Court Runner_Full Court_5vG,0,78.111,6.7,4,9,31,30,0,7,8,11,1,4,5,20,2,5,5,3,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,d51bc54c-0cb3-472b-964f-88d1da456e8e,d51bc54c-0cb3-472b-964f-88d1da456e8e
1/2/23,Athlete D,Guard,10,10. Play_Offense_Half Court O_Half Court_5vG,0,49.2,3.8,1,7,16,18,3,4,7,3,2,0,6,11,2,0,4,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,d51bc54c-0cb3-472b-964f-88d1da456e8e,d51bc54c-0cb3-472b-964f-88d1da456e8e
1/2/23,Athlete D,Guard,11,11. Shooting_Position Shooting_Team,0,46.534,6.6,4,6,17,21,1,5,1,3,0,1,5,12,1,1,2,18,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,d51bc54c-0cb3-472b-964f-88d1da456e8e,d51bc54c-0cb3-472b-964f-88d1da456e8e
1/2/23,Athlete D,Guard,12,12. Free Throws,0,17.814,2.8,0,4,2,0,0,0,0,0,0,0,0,4,0,0,1,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,d51bc54c-0cb3-472b-964f-88d1da456e8e,d51bc54c-0cb3-472b-964f-88d1da456e8e
1/2/23,Athlete D,Guard,13,13. Extra Work,0,35.745,3.3,4,3,7,9,3,2,2,1,1,0,8,5,1,1,1,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,d51bc54c-0cb3-472b-964f-88d1da456e8e,d51bc54c-0cb3-472b-964f-88d1da456e8e
1/2/23,Athlete F,Guard,1,1. Pre Practice,0,52.945,2.8,0,2,2,0,0,1,0,0,0,0,0,3,1,0,0,43,0,1,123,36,82,120,135,12,36,23,36,3,13,10,9,51,131,18,89,16,123,1.11,153,180,51,638,,36992301-b74e-41c6-9fc2-c84ff68116a7,36992301-b74e-41c6-9fc2-c84ff68116a7
1/2/23,Athlete F,Guard,2,2. Drill_Offense_Step and Shoot_Team,0,28.305,7.4,2,10,8,8,0,6,2,3,0,0,2,16,0,2,0,8,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,36992301-b74e-41c6-9fc2-c84ff68116a7,36992301-b74e-41c6-9fc2-c84ff68116a7
1/2/23,Athlete F,Guard,3,3. Play_Offense_Three Game_Half Court_5vG,0,28.884,4.5,4,5,10,8,2,1,0,4,1,0,7,6,0,0,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,36992301-b74e-41c6-9fc2-c84ff68116a7,36992301-b74e-41c6-9fc2-c84ff68116a7
1/2/23,Athlete F,Guard,4,4. Play_Offense_Offensive Actions_Half Court_5vG,0,48.328,5.3,6,14,13,13,3,4,5,7,0,1,9,19,3,1,4,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,36992301-b74e-41c6-9fc2-c84ff68116a7,36992301-b74e-41c6-9fc2-c84ff68116a7
1/2/23,Athlete F,Guard,5,5. Drill_Offense_Pacer Drill_Full Court_Team,0,18.002,10.6,1,1,3,5,0,0,0,0,0,0,1,1,0,0,0,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,36992301-b74e-41c6-9fc2-c84ff68116a7,36992301-b74e-41c6-9fc2-c84ff68116a7
1/2/23,Athlete F,Guard,6,6. Play_Offense_Three Possession Three Game_Full Court_5vG,0,32.456,4.9,1,8,11,17,0,4,4,0,1,2,2,14,0,0,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,36992301-b74e-41c6-9fc2-c84ff68116a7,36992301-b74e-41c6-9fc2-c84ff68116a7
1/2/23,Athlete F,Guard,7,7. Drill_Defense_Energizer_Full Court_2v2,0,13.552,4.5,1,2,7,6,0,1,2,2,0,2,1,5,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,36992301-b74e-41c6-9fc2-c84ff68116a7,36992301-b74e-41c6-9fc2-c84ff68116a7
1/2/23,Athlete F,Guard,8,8. Play_Defense_Defend Against Opponent_Half Court_4v4,0,37.199,3.1,3,7,19,19,1,6,1,5,0,1,4,14,2,0,3,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,36992301-b74e-41c6-9fc2-c84ff68116a7,36992301-b74e-41c6-9fc2-c84ff68116a7
1/2/23,Athlete F,Guard,9,9. Play_O to D With Half Court Runner_Full Court_5vG,0,58.376,5,4,12,20,24,2,5,4,5,1,5,7,22,3,4,3,5,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,36992301-b74e-41c6-9fc2-c84ff68116a7,36992301-b74e-41c6-9fc2-c84ff68116a7
1/2/23,Athlete F,Guard,10,10. Play_Offense_Half Court O_Half Court_5vG,0,46.757,3.7,0,13,15,12,2,5,3,5,0,1,2,19,0,1,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,36992301-b74e-41c6-9fc2-c84ff68116a7,36992301-b74e-41c6-9fc2-c84ff68116a7
1/2/23,Athlete F,Guard,11,11. Shooting_Position Shooting_Team,0,36.478,5.2,8,3,7,17,2,2,1,3,0,1,10,6,0,0,1,17,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,36992301-b74e-41c6-9fc2-c84ff68116a7,36992301-b74e-41c6-9fc2-c84ff68116a7
1/2/23,Athlete F,Guard,12,12. Free Throws,0,15.938,2.5,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,36992301-b74e-41c6-9fc2-c84ff68116a7,36992301-b74e-41c6-9fc2-c84ff68116a7
1/2/23,Athlete F,Guard,13,13. Extra Work,0,28.171,2.6,5,4,4,4,0,1,1,2,0,0,5,5,1,1,0,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,36992301-b74e-41c6-9fc2-c84ff68116a7,36992301-b74e-41c6-9fc2-c84ff68116a7
1/2/23,Athlete K,Forward,1,1. Pre Practice,0,85.104,4.7,4,30,5,10,1,2,0,0,0,0,5,32,0,1,2,11,0,1,89,53,158,147,172,7,43,25,36,7,14,7,12,67,215,29,54,6,89,0.89,179,220,46,770,,a5006be7-c38f-4a09-8c10-4015d2b2692e,a5006be7-c38f-4a09-8c10-4015d2b2692e
1/2/23,Athlete K,Forward,2,2. Drill_Offense_Step and Shoot_Team,0,21.47,5.6,2,7,2,2,0,6,1,1,0,2,2,15,1,1,1,9,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,a5006be7-c38f-4a09-8c10-4015d2b2692e,a5006be7-c38f-4a09-8c10-4015d2b2692e
1/2/23,Athlete K,Forward,3,3. Play_Offense_Three Game_Half Court_5vG,0,49.009,7.6,3,20,22,22,1,4,2,4,0,1,4,25,2,1,2,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,a5006be7-c38f-4a09-8c10-4015d2b2692e,a5006be7-c38f-4a09-8c10-4015d2b2692e
1/2/23,Athlete K,Forward,4,4. Play_Offense_Offensive Actions_Half Court_5vG,0,50.717,5.6,4,12,16,23,0,8,3,3,0,2,4,22,0,1,2,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,a5006be7-c38f-4a09-8c10-4015d2b2692e,a5006be7-c38f-4a09-8c10-4015d2b2692e
1/2/23,Athlete K,Forward,5,5. Drill_Offense_Pacer Drill_Full Court_Team,0,16.022,9.5,0,5,0,3,0,0,0,0,0,0,0,5,0,0,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,a5006be7-c38f-4a09-8c10-4015d2b2692e,a5006be7-c38f-4a09-8c10-4015d2b2692e
1/2/23,Athlete K,Forward,6,6. Play_Offense_Three Possession Three Game_Full Court_5vG,0,66.876,10,5,20,30,34,2,5,5,8,1,2,8,27,1,2,9,4,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,a5006be7-c38f-4a09-8c10-4015d2b2692e,a5006be7-c38f-4a09-8c10-4015d2b2692e
1/2/23,Athlete K,Forward,7,7. Drill_Defense_Energizer_Full Court_2v2,0,13.791,4.5,0,4,4,2,0,3,0,0,0,1,0,8,0,1,0,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,a5006be7-c38f-4a09-8c10-4015d2b2692e,a5006be7-c38f-4a09-8c10-4015d2b2692e
1/2/23,Athlete K,Forward,8,8. Play_Defense_Defend Against Opponent_Half Court_4v4,0,74.753,6.1,14,20,20,22,1,5,3,7,5,3,20,28,1,3,3,9,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,a5006be7-c38f-4a09-8c10-4015d2b2692e,a5006be7-c38f-4a09-8c10-4015d2b2692e
1/2/23,Athlete K,Forward,9,9. Play_O to D With Half Court Runner_Full Court_5vG,0,73.43,6.3,8,12,12,21,1,5,7,4,1,2,10,19,1,2,4,5,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,a5006be7-c38f-4a09-8c10-4015d2b2692e,a5006be7-c38f-4a09-8c10-4015d2b2692e
1/2/23,Athlete K,Forward,10,10. Play_Offense_Half Court O_Half Court_5vG,0,64.044,5,9,17,32,28,1,5,4,7,0,1,10,23,1,0,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,a5006be7-c38f-4a09-8c10-4015d2b2692e,a5006be7-c38f-4a09-8c10-4015d2b2692e
1/2/23,Athlete K,Forward,11,11. Shooting_Position Shooting_Team,0,36.85,5.2,0,4,3,4,0,0,0,2,0,0,0,4,0,0,3,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,a5006be7-c38f-4a09-8c10-4015d2b2692e,a5006be7-c38f-4a09-8c10-4015d2b2692e
1/2/23,Athlete K,Forward,12,12. Free Throws,0,21.994,3.5,1,7,1,1,0,0,0,0,0,0,1,7,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,a5006be7-c38f-4a09-8c10-4015d2b2692e,a5006be7-c38f-4a09-8c10-4015d2b2692e
1/2/23,Athlete K,Forward,13,13. Extra Work,0,6.277,4.4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,a5006be7-c38f-4a09-8c10-4015d2b2692e,a5006be7-c38f-4a09-8c10-4015d2b2692e
1/1/23,Athlete D,Guard,1,1. Pre Practice,0,124.472,3.1,8,9,11,15,1,1,1,1,3,0,12,10,1,0,0,1,0,4,106,30,65,112,127,4,21,20,29,8,9,10,11,42,95,15,76,15,106,1.11,142,167,53,552,,fe04d02d-79b7-4433-b12e-a394f8de981e,fe04d02d-79b7-4433-b12e-a394f8de981e
1/1/23,Athlete D,Guard,2,2. Drill_Offense_Step and Shoot_Half Court_Team,0,16.643,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,fe04d02d-79b7-4433-b12e-a394f8de981e,fe04d02d-79b7-4433-b12e-a394f8de981e
1/1/23,Athlete D,Guard,3,3. Drill_Offense_JC Action Piece_Half Court_4v4,0,37.263,4.8,6,9,16,16,1,1,0,1,1,3,8,13,3,0,3,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,fe04d02d-79b7-4433-b12e-a394f8de981e,fe04d02d-79b7-4433-b12e-a394f8de981e
1/1/23,Athlete D,Guard,4,4. Drill_Offense_Pacer Drill_Full Court_3v0,0,24.671,12.9,2,2,3,2,0,0,0,0,0,0,2,2,0,0,0,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,fe04d02d-79b7-4433-b12e-a394f8de981e,fe04d02d-79b7-4433-b12e-a394f8de981e
1/1/23,Athlete D,Guard,5,5. Play_Defense_Live Defense_Half Court_4v4,0,43.385,3.1,3,5,26,28,0,5,8,4,1,1,4,11,2,2,9,2,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,fe04d02d-79b7-4433-b12e-a394f8de981e,fe04d02d-79b7-4433-b12e-a394f8de981e
1/1/23,Athlete D,Guard,6,6. Play_Offense_Offensive Sets_Full Court_5vG,0,86.371,5.5,3,14,32,31,0,6,7,14,3,2,6,22,3,8,1,3,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,fe04d02d-79b7-4433-b12e-a394f8de981e,fe04d02d-79b7-4433-b12e-a394f8de981e
1/1/23,Athlete D,Guard,7,7. Shooting_Position Shooting_Team,0,84.803,6.8,8,26,24,34,2,8,4,9,0,3,10,37,1,1,2,48,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,fe04d02d-79b7-4433-b12e-a394f8de981e,fe04d02d-79b7-4433-b12e-a394f8de981e
1/1/23,Athlete D,Guard,8,8. Extra Work,0,0.878,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,fe04d02d-79b7-4433-b12e-a394f8de981e,fe04d02d-79b7-4433-b12e-a394f8de981e
1/1/23,Athlete F,Guard,1,1. Pre Practice,0,123.281,3.6,4,15,10,15,1,0,2,1,0,0,5,15,0,0,1,36,0,0,171,43,77,96,109,5,16,18,17,4,9,6,3,52,102,16,143,12,171,1.67,120,129,34,574,,bccd7402-8837-40c5-924e-e6d0a892dda3,bccd7402-8837-40c5-924e-e6d0a892dda3
1/1/23,Athlete F,Guard,2,2. Drill_Offense_Step and Shoot_Half Court_Team,0,19.087,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,bccd7402-8837-40c5-924e-e6d0a892dda3,bccd7402-8837-40c5-924e-e6d0a892dda3
1/1/23,Athlete F,Guard,3,3. Drill_Offense_JC Action Piece_Half Court_4v4,0,30.445,3.9,4,5,11,9,0,4,2,1,0,2,4,11,1,0,1,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,bccd7402-8837-40c5-924e-e6d0a892dda3,bccd7402-8837-40c5-924e-e6d0a892dda3
1/1/23,Athlete F,Guard,4,4. Drill_Offense_Pacer Drill_Full Court_3v0,0,28.049,14.6,6,0,4,4,0,0,0,0,0,0,6,0,0,0,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,bccd7402-8837-40c5-924e-e6d0a892dda3,bccd7402-8837-40c5-924e-e6d0a892dda3
1/1/23,Athlete F,Guard,5,5. Play_Defense_Live Defense_Half Court_4v4,0,60.85,4.4,11,22,25,34,3,3,10,5,2,4,16,29,4,1,6,7,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,bccd7402-8837-40c5-924e-e6d0a892dda3,bccd7402-8837-40c5-924e-e6d0a892dda3
1/1/23,Athlete F,Guard,6,6. Play_Offense_Offensive Sets_Full Court_5vG,0,46.808,3,5,6,11,8,1,5,3,5,2,2,8,13,1,1,4,3,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,bccd7402-8837-40c5-924e-e6d0a892dda3,bccd7402-8837-40c5-924e-e6d0a892dda3
1/1/23,Athlete F,Guard,7,7. Shooting_Position Shooting_Team,0,87.328,7,13,28,31,35,0,4,1,5,0,1,13,33,0,1,3,63,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,bccd7402-8837-40c5-924e-e6d0a892dda3,bccd7402-8837-40c5-924e-e6d0a892dda3
1/1/23,Athlete F,Guard,8,8. Extra Work,0,9.945,0.7,0,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,bccd7402-8837-40c5-924e-e6d0a892dda3,bccd7402-8837-40c5-924e-e6d0a892dda3
1/1/23,Athlete G,Forward,1,1. Pre Practice,0,119.38,3.9,6,11,27,29,3,1,1,2,0,1,9,13,0,1,9,10,1,2,163,63,79,177,172,22,22,56,35,9,9,14,11,94,110,51,82,30,163,1.9,247,218,73,832,,13e12f51-bb1b-4545-9cba-3bad6e7785e1,13e12f51-bb1b-4545-9cba-3bad6e7785e1
1/1/23,Athlete G,Forward,2,2. Drill_Offense_Step and Shoot_Half Court_Team,0,15.784,5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,13e12f51-bb1b-4545-9cba-3bad6e7785e1,13e12f51-bb1b-4545-9cba-3bad6e7785e1
1/1/23,Athlete G,Forward,3,3. Drill_Offense_JC Action Piece_Half Court_4v4,0,38.546,4.9,7,10,24,22,3,1,7,7,0,0,10,11,1,3,9,6,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,13e12f51-bb1b-4545-9cba-3bad6e7785e1,13e12f51-bb1b-4545-9cba-3bad6e7785e1
1/1/23,Athlete G,Forward,4,4. Drill_Offense_Pacer Drill_Full Court_3v0,0,27.685,14.4,7,7,1,5,3,1,0,0,0,0,10,8,0,0,3,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,13e12f51-bb1b-4545-9cba-3bad6e7785e1,13e12f51-bb1b-4545-9cba-3bad6e7785e1
1/1/23,Athlete G,Forward,5,5. Play_Defense_Live Defense_Half Court_4v4,0,69.134,5,5,12,46,47,3,9,21,11,5,3,13,24,4,0,7,5,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,13e12f51-bb1b-4545-9cba-3bad6e7785e1,13e12f51-bb1b-4545-9cba-3bad6e7785e1
1/1/23,Athlete G,Forward,6,6. Play_Offense_Offensive Sets_Full Court_5vG,0,107.969,6.8,24,21,55,49,7,7,19,9,3,1,34,29,7,5,13,16,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,13e12f51-bb1b-4545-9cba-3bad6e7785e1,13e12f51-bb1b-4545-9cba-3bad6e7785e1
1/1/23,Athlete G,Forward,7,7. Shooting_Position Shooting_Team,0,70.091,5.7,14,18,23,20,3,3,8,6,1,4,18,25,2,2,8,7,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,13e12f51-bb1b-4545-9cba-3bad6e7785e1,13e12f51-bb1b-4545-9cba-3bad6e7785e1
1/1/23,Athlete G,Forward,8,8. Extra Work,0,0.724,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,13e12f51-bb1b-4545-9cba-3bad6e7785e1,13e12f51-bb1b-4545-9cba-3bad6e7785e1
1/1/23,Athlete C,Guard,1,1. Pre Practice,0,137.508,3.3,2,12,7,15,0,0,0,6,1,0,3,12,0,0,6,34,0,1,269,19,110,94,146,9,54,11,29,4,6,8,7,32,170,23,214,32,269,2.56,113,182,57,766,,18813f94-52c7-463c-bde8-c3fce6124e16,8a3fc42c-5f09-43b6-ba8f-efa553432c56
1/1/23,Athlete C,Guard,2,2. Drill_Offense_Step and Shoot_Half Court_Team,0,18.145,6,1,4,0,0,0,0,0,0,0,0,1,4,0,0,0,33,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,18813f94-52c7-463c-bde8-c3fce6124e16,8a3fc42c-5f09-43b6-ba8f-efa553432c56
1/1/23,Athlete C,Guard,3,3. Drill_Offense_JC Action Piece_Half Court_4v4,0,31.102,4,3,9,10,9,1,2,3,4,0,1,4,12,0,3,1,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,18813f94-52c7-463c-bde8-c3fce6124e16,8a3fc42c-5f09-43b6-ba8f-efa553432c56
1/1/23,Athlete C,Guard,4,4. Drill_Offense_Pacer Drill_Full Court_3v0,0,22.117,11.5,1,3,1,6,0,0,0,1,0,0,1,3,0,0,1,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,18813f94-52c7-463c-bde8-c3fce6124e16,8a3fc42c-5f09-43b6-ba8f-efa553432c56
1/1/23,Athlete C,Guard,5,5. Play_Defense_Live Defense_Half Court_4v4,0,48.633,3.5,4,10,22,44,3,5,1,4,1,2,8,17,5,1,4,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,18813f94-52c7-463c-bde8-c3fce6124e16,8a3fc42c-5f09-43b6-ba8f-efa553432c56
1/1/23,Athlete C,Guard,6,6. Play_Offense_Offensive Sets_Full Court_5vG,0,59.493,3.8,2,8,10,28,2,7,6,4,2,3,6,18,3,3,9,3,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,18813f94-52c7-463c-bde8-c3fce6124e16,8a3fc42c-5f09-43b6-ba8f-efa553432c56
1/1/23,Athlete C,Guard,7,7. Shooting_Position Shooting_Team,0,79.463,6.4,4,28,35,43,0,27,1,10,0,0,4,55,0,0,2,48,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,18813f94-52c7-463c-bde8-c3fce6124e16,8a3fc42c-5f09-43b6-ba8f-efa553432c56
1/1/23,Athlete C,Guard,8,8. Extra Work,0,56.373,6.8,2,36,9,1,3,13,0,0,0,0,5,49,0,0,0,87,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,18813f94-52c7-463c-bde8-c3fce6124e16,8a3fc42c-5f09-43b6-ba8f-efa553432c56
1/1/23,Ben Vander Plas,Forward,1,1. Pre Practice,0,120.17,4.1,7,7,16,23,2,2,2,3,0,2,9,11,0,2,7,24,0,4,144,63,62,134,163,11,13,31,36,11,15,5,18,85,90,37,79,28,144,1.7,170,217,77,706,,05c3e321-ed6c-4661-967b-cfa6d6255b04,05c3e321-ed6c-4661-967b-cfa6d6255b04
1/1/23,Ben Vander Plas,Forward,2,2. Drill_Offense_Step and Shoot_Half Court_Team,0,16.315,5.4,3,0,0,1,0,0,0,0,0,0,3,0,0,0,4,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,05c3e321-ed6c-4661-967b-cfa6d6255b04,05c3e321-ed6c-4661-967b-cfa6d6255b04
1/1/23,Ben Vander Plas,Forward,3,3. Drill_Offense_JC Action Piece_Half Court_4v4,0,37.443,4.8,10,8,26,23,1,3,3,6,2,0,13,11,1,5,7,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,05c3e321-ed6c-4661-967b-cfa6d6255b04,05c3e321-ed6c-4661-967b-cfa6d6255b04
1/1/23,Ben Vander Plas,Forward,4,4. Drill_Offense_Pacer Drill_Full Court_3v0,0,23.543,12.3,3,0,2,2,1,0,0,1,0,0,4,0,1,0,1,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,05c3e321-ed6c-4661-967b-cfa6d6255b04,05c3e321-ed6c-4661-967b-cfa6d6255b04
