Date,About,Position,Period Number,Period,Total Acceleration Efforts,Total Player Load,Player Load Per Minute,IMA Accel Low,IMA Decel Low,IMA CoD Left Low,IMA CoD Right Low,IMA Accel Medium,IMA Decel Medium,IMA CoD Left Medium,IMA CoD Right Medium,IMA Accel High,IMA Decel High,IMA Accel Total,IMA Decel Total,IMA CoD Left High,IMA CoD Right High,IMA Jump Count Low Band,IMA Jump Count Med Band,IMA Jump Count High Band,Explosive Efforts,Session Total Jumps,Session Accel Low,Session Decel Low,Session CoD Left Low,Session CoD Right Low,Session Accel Med,Session Decel Medium,Session CoD Left Medium,Session CoD Right Medium,Session IMA Accel High,Session Decel High,Session CoD Left High,Session CoD Right High,Session IMA Accel Total,Session IMA Decel Total,Session Jump Count Low Band,Session Jump Count Med Band,Session Jump Count High Band,Session Total Jump,Session Jumps Per Minute,Total CoD Left,Total CoD Right,Total High IMA,Total IMA,IMA/Min,event-uuid,group-uuid
3/13/24,Athlete T,Center,5,5. Play_Defense_Half Court D_Half Court_5vG,0,121.99,10.8,22,15,39,39,13,8,8,13,13,1,48,24,10,6,8,6,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,4cdc39e5-da8a-4bcd-8b0a-e42a24538ba0,c0b3ed4e-b242-42fb-89f3-65bc017b1e40
3/13/24,Athlete T,Center,6,6. Play_Offense_Half Court O_Half Court_5vG,0,80.444,6.1,17,13,37,44,2,4,11,3,6,0,25,17,2,2,4,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,4cdc39e5-da8a-4bcd-8b0a-e42a24538ba0,c0b3ed4e-b242-42fb-89f3-65bc017b1e40
3/13/24,Athlete T,Center,7,7. Play_O to D_Full Court_5vG,0,113.506,8.8,19,8,44,42,8,5,6,11,6,2,33,15,3,5,6,2,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,4cdc39e5-da8a-4bcd-8b0a-e42a24538ba0,c0b3ed4e-b242-42fb-89f3-65bc017b1e40
3/13/24,Athlete T,Center,8,8. Free Throws,0,3.744,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4cdc39e5-da8a-4bcd-8b0a-e42a24538ba0,c0b3ed4e-b242-42fb-89f3-65bc017b1e40
3/12/24,Athlete B,Guard,1,1. Pre Practice,0,121.37,4.8,12,20,26,11,4,6,4,4,2,11,18,37,2,3,3,31,14,18,140,73,106,256,276,15,26,41,57,10,41,23,36,98,173,56,52,32,140,1.37,320,369,142,1100,43.72,3a03e95a-8c21-4f51-ab39-f8393c5b8a70,79c6f6b5-b1c5-4248-a1d5-a9a164bd4d13
3/12/24,Athlete B,Guard,2,2. Drill_Defense_Driving Lines_Half Court_1v1,0,28.358,10.5,3,3,7,6,0,3,1,2,1,1,4,7,2,2,1,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,3a03e95a-8c21-4f51-ab39-f8393c5b8a70,79c6f6b5-b1c5-4248-a1d5-a9a164bd4d13
3/12/24,Athlete B,Guard,3,3. Drill_Defense_Fake Game_Half Court_1v1,0,16.739,5.9,3,0,10,10,0,0,3,2,1,1,4,1,1,3,0,3,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,3a03e95a-8c21-4f51-ab39-f8393c5b8a70,79c6f6b5-b1c5-4248-a1d5-a9a164bd4d13
3/12/24,Athlete B,Guard,4,4. Play_Defense_Ball Screen Breakdown to Rebound_Half Court_5vG,0,39.587,5.6,5,8,30,28,1,1,4,8,0,2,6,11,2,6,8,4,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,3a03e95a-8c21-4f51-ab39-f8393c5b8a70,79c6f6b5-b1c5-4248-a1d5-a9a164bd4d13
3/12/24,Athlete B,Guard,5,5. Play_Defense_Scramble_Half Court_5vG,0,52.69,6.6,9,15,32,41,1,4,8,7,0,3,10,22,2,2,7,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,3a03e95a-8c21-4f51-ab39-f8393c5b8a70,79c6f6b5-b1c5-4248-a1d5-a9a164bd4d13
3/12/24,Athlete B,Guard,6,6. Play_Quick Set to Trans D_Full Court_5vG,0,96.408,5.8,20,11,46,53,4,3,7,10,2,5,26,19,3,9,12,4,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,3a03e95a-8c21-4f51-ab39-f8393c5b8a70,79c6f6b5-b1c5-4248-a1d5-a9a164bd4d13
3/12/24,Athlete B,Guard,7,7. Play_Score Stop_Full Court_5vG,0,102.08,8.4,6,20,54,68,4,4,5,11,1,8,11,32,5,9,13,2,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,3a03e95a-8c21-4f51-ab39-f8393c5b8a70,79c6f6b5-b1c5-4248-a1d5-a9a164bd4d13
3/12/24,Athlete B,Guard,8,8. Play_Offense_Half Court O_Half Court_5vG,0,141.588,6.9,15,29,50,57,1,5,9,13,3,10,19,44,6,2,12,4,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,3a03e95a-8c21-4f51-ab39-f8393c5b8a70,79c6f6b5-b1c5-4248-a1d5-a9a164bd4d13
3/12/24,Athlete B,Guard,9,9. Free Throws,0,24.024,3.1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3a03e95a-8c21-4f51-ab39-f8393c5b8a70,79c6f6b5-b1c5-4248-a1d5-a9a164bd4d13
3/12/24,Athlete L,Forward,1,1. Pre Practice,0,195.554,5.2,19,66,33,31,6,16,5,7,1,5,26,87,1,6,2,29,9,13,92,89,163,242,236,25,51,64,52,11,25,22,24,125,239,24,46,22,92,0.8,328,312,104,1096,29.34,efaad183-5c60-49c7-98ef-c703f9cd57ba,719dc167-15c3-46b3-91c9-babd13fc6afe
3/12/24,Athlete L,Forward,2,2. Drill_Defense_Driving Lines_Half Court_1v1,0,27.123,10.1,6,7,10,9,2,3,4,3,0,1,8,11,1,1,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,efaad183-5c60-49c7-98ef-c703f9cd57ba,719dc167-15c3-46b3-91c9-babd13fc6afe
3/12/24,Athlete L,Forward,3,3. Drill_Defense_Fake Game_Half Court_1v1,0,15.923,5.6,2,1,5,8,0,1,1,4,0,1,2,3,1,2,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,efaad183-5c60-49c7-98ef-c703f9cd57ba,719dc167-15c3-46b3-91c9-babd13fc6afe
3/12/24,Athlete L,Forward,4,4. Play_Defense_Ball Screen Breakdown to Rebound_Half Court_5vG,0,48.354,6.9,11,12,17,19,2,4,4,6,1,5,14,21,2,2,1,1,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,efaad183-5c60-49c7-98ef-c703f9cd57ba,719dc167-15c3-46b3-91c9-babd13fc6afe
3/12/24,Athlete L,Forward,5,5. Play_Defense_Scramble_Half Court_5vG,0,55.345,7,3,6,23,19,2,1,14,8,1,1,6,8,2,7,0,4,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,efaad183-5c60-49c7-98ef-c703f9cd57ba,719dc167-15c3-46b3-91c9-babd13fc6afe
3/12/24,Athlete L,Forward,6,6. Play_Quick Set to Trans D_Full Court_5vG,0,109.443,6.6,10,24,49,45,2,10,7,6,2,4,14,38,3,3,6,4,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,efaad183-5c60-49c7-98ef-c703f9cd57ba,719dc167-15c3-46b3-91c9-babd13fc6afe
3/12/24,Athlete L,Forward,7,7. Play_Score Stop_Full Court_5vG,0,100.236,8.3,21,22,35,38,4,4,13,8,3,4,28,30,5,0,3,2,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,efaad183-5c60-49c7-98ef-c703f9cd57ba,719dc167-15c3-46b3-91c9-babd13fc6afe
3/12/24,Athlete L,Forward,8,8. Play_Offense_Half Court O_Half Court_5vG,0,114.704,5.6,16,22,69,66,7,12,16,9,3,4,26,38,6,2,9,2,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,efaad183-5c60-49c7-98ef-c703f9cd57ba,719dc167-15c3-46b3-91c9-babd13fc6afe
3/12/24,Athlete L,Forward,9,9. Free Throws,0,29.895,3.5,1,3,1,1,0,0,0,1,0,0,1,3,1,1,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,efaad183-5c60-49c7-98ef-c703f9cd57ba,719dc167-15c3-46b3-91c9-babd13fc6afe
3/12/24,Athlete T,Center,1,1. Pre Practice,0,198.035,6.1,22,29,39,46,8,5,7,16,1,5,31,39,0,1,8,28,19,7,162,136,113,299,319,39,28,56,72,30,11,11,23,205,152,43,77,42,162,1.34,366,414,117,1299,39.85,a1180716-7279-41ba-b1c0-31f3f0986ae2,0f76ae56-9520-40ec-8eac-7771f9bf1000
3/12/24,Athlete T,Center,2,2. Drill_Defense_Driving Lines_Half Court_1v1,0,10.476,3.9,1,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,a1180716-7279-41ba-b1c0-31f3f0986ae2,0f76ae56-9520-40ec-8eac-7771f9bf1000
3/12/24,Athlete T,Center,3,3. Drill_Defense_Fake Game_Half Court_1v1,0,2.238,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,a1180716-7279-41ba-b1c0-31f3f0986ae2,0f76ae56-9520-40ec-8eac-7771f9bf1000
3/12/24,Athlete T,Center,4,4. Play_Defense_Ball Screen Breakdown to Rebound_Half Court_5vG,0,78.019,11.1,10,9,32,33,4,2,7,13,5,0,19,11,1,1,0,6,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,a1180716-7279-41ba-b1c0-31f3f0986ae2,0f76ae56-9520-40ec-8eac-7771f9bf1000
3/12/24,Athlete T,Center,5,5. Play_Defense_Scramble_Half Court_5vG,0,61.53,7.8,10,9,36,30,2,2,4,5,2,0,14,11,2,1,6,4,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,a1180716-7279-41ba-b1c0-31f3f0986ae2,0f76ae56-9520-40ec-8eac-7771f9bf1000
3/12/24,Athlete T,Center,6,6. Play_Quick Set to Trans D_Full Court_5vG,0,157.328,9.4,27,18,50,56,7,9,13,16,7,2,41,29,4,8,3,12,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,a1180716-7279-41ba-b1c0-31f3f0986ae2,0f76ae56-9520-40ec-8eac-7771f9bf1000
3/12/24,Athlete T,Center,7,7. Play_Score Stop_Full Court_5vG,0,126.592,10.5,27,19,50,66,10,4,10,9,8,1,45,24,1,5,12,8,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,a1180716-7279-41ba-b1c0-31f3f0986ae2,0f76ae56-9520-40ec-8eac-7771f9bf1000
3/12/24,Athlete T,Center,8,8. Play_Offense_Half Court O_Half Court_5vG,0,130.586,6.4,27,10,74,74,7,2,14,9,2,3,36,15,3,3,11,8,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,a1180716-7279-41ba-b1c0-31f3f0986ae2,0f76ae56-9520-40ec-8eac-7771f9bf1000
3/12/24,Athlete T,Center,9,9. Free Throws,0,31.589,2.6,3,1,2,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,a1180716-7279-41ba-b1c0-31f3f0986ae2,0f76ae56-9520-40ec-8eac-7771f9bf1000
3/12/24,Athlete T,Center,10,10. Extra Work,0,46.879,6.8,9,17,16,12,1,4,1,4,5,0,15,21,0,3,2,11,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,a1180716-7279-41ba-b1c0-31f3f0986ae2,0f76ae56-9520-40ec-8eac-7771f9bf1000
3/12/24,Athlete E,Forward,1,1. Pre Practice,0,106.046,5.3,6,21,30,22,4,7,3,7,1,5,11,33,2,1,3,34,11,9,110,64,89,268,263,21,32,49,65,12,15,18,17,97,136,36,49,25,110,1.13,335,345,87,1023,51.59,b28f85f5-b685-4d27-969d-6c7b9e434522,4220e469-c701-48f6-af46-1b9cb0620209
3/12/24,Athlete E,Forward,2,2. Drill_Defense_Driving Lines_Half Court_1v1,0,19.382,7.2,0,1,6,4,1,0,1,0,0,0,1,1,1,1,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,b28f85f5-b685-4d27-969d-6c7b9e434522,4220e469-c701-48f6-af46-1b9cb0620209
3/12/24,Athlete E,Forward,3,3. Drill_Defense_Fake Game_Half Court_1v1,0,22.512,7.9,5,6,11,17,0,1,5,5,2,0,7,7,3,2,0,1,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,b28f85f5-b685-4d27-969d-6c7b9e434522,4220e469-c701-48f6-af46-1b9cb0620209
3/12/24,Athlete E,Forward,4,4. Play_Defense_Ball Screen Breakdown to Rebound_Half Court_5vG,0,37.265,5.3,5,6,35,31,0,2,4,8,0,2,5,10,1,3,3,2,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,b28f85f5-b685-4d27-969d-6c7b9e434522,4220e469-c701-48f6-af46-1b9cb0620209
3/12/24,Athlete E,Forward,5,5. Play_Defense_Scramble_Half Court_5vG,0,35.52,4.5,1,6,18,30,2,0,10,4,1,1,4,7,1,4,6,3,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,b28f85f5-b685-4d27-969d-6c7b9e434522,4220e469-c701-48f6-af46-1b9cb0620209
3/12/24,Athlete E,Forward,6,6. Play_Quick Set to Trans D_Full Court_5vG,0,97.209,5.8,13,13,60,51,5,7,9,13,2,3,20,23,3,2,9,4,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,b28f85f5-b685-4d27-969d-6c7b9e434522,4220e469-c701-48f6-af46-1b9cb0620209
3/12/24,Athlete E,Forward,7,7. Play_Score Stop_Full Court_5vG,0,91.93,7.6,11,19,52,56,6,6,6,15,4,3,21,28,3,2,10,1,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,b28f85f5-b685-4d27-969d-6c7b9e434522,4220e469-c701-48f6-af46-1b9cb0620209
3/12/24,Athlete E,Forward,8,8. Play_Offense_Half Court O_Half Court_5vG,0,109.296,5.4,23,16,54,51,3,9,11,12,2,1,28,26,4,2,5,3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,b28f85f5-b685-4d27-969d-6c7b9e434522,4220e469-c701-48f6-af46-1b9cb0620209
3/12/24,Athlete E,Forward,9,9. Free Throws,0,23.931,2.9,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,b28f85f5-b685-4d27-969d-6c7b9e434522,4220e469-c701-48f6-af46-1b9cb0620209
3/12/24,Athlete N,Guard,1,1. Pre Practice,0,126.951,5.4,4,14,20,21,6,10,3,7,0,4,10,28,1,4,4,33,11,9,171,60,76,173,192,19,40,42,53,13,22,13,29,92,138,17,125,29,171,1.47,228,274,106,903,38.18,2bac4c6d-d8ef-4534-8f2a-de40030349b8,0ecc5772-cc91-4c7e-8b0c-9935c28fb579
3/12/24,Athlete N,Guard,2,2. Drill_Defense_Driving Lines_Half Court_1v1,0,26.674,9.9,1,5,10,8,2,0,2,5,2,1,5,6,2,0,1,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,2bac4c6d-d8ef-4534-8f2a-de40030349b8,0ecc5772-cc91-4c7e-8b0c-9935c28fb579
3/12/24,Athlete N,Guard,3,3. Drill_Defense_Fake Game_Half Court_1v1,0,16.127,5.7,2,1,9,12,0,2,2,1,1,0,3,3,1,1,1,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,2bac4c6d-d8ef-4534-8f2a-de40030349b8,0ecc5772-cc91-4c7e-8b0c-9935c28fb579
3/12/24,Athlete N,Guard,4,4. Play_Defense_Ball Screen Breakdown to Rebound_Half Court_5vG,0,56.55,8,5,9,15,18,3,5,7,8,2,4,10,18,4,4,1,0,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,2bac4c6d-d8ef-4534-8f2a-de40030349b8,0ecc5772-cc91-4c7e-8b0c-9935c28fb579
3/12/24,Athlete N,Guard,5,5. Play_Defense_Scramble_Half Court_5vG,0,54.454,6.9,11,10,24,29,2,3,4,7,1,3,14,16,0,3,3,4,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,2bac4c6d-d8ef-4534-8f2a-de40030349b8,0ecc5772-cc91-4c7e-8b0c-9935c28fb579
3/12/24,Athlete N,Guard,6,6. Play_Quick Set to Trans D_Full Court_5vG,0,107.24,6.4,20,7,37,33,1,5,9,10,4,3,25,15,0,8,2,8,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,2bac4c6d-d8ef-4534-8f2a-de40030349b8,0ecc5772-cc91-4c7e-8b0c-9935c28fb579
3/12/24,Athlete N,Guard,7,7. Play_Score Stop_Full Court_5vG,0,58.277,4.8,7,5,21,29,0,6,5,2,1,3,8,14,1,2,3,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,2bac4c6d-d8ef-4534-8f2a-de40030349b8,0ecc5772-cc91-4c7e-8b0c-9935c28fb579
3/12/24,Athlete N,Guard,8,8. Play_Offense_Half Court O_Half Court_5vG,0,97.735,4.8,8,22,34,38,5,8,10,11,2,3,15,33,4,7,2,1,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,2bac4c6d-d8ef-4534-8f2a-de40030349b8,0ecc5772-cc91-4c7e-8b0c-9935c28fb579
3/12/24,Athlete N,Guard,9,9. Free Throws,0,32.094,2.7,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2bac4c6d-d8ef-4534-8f2a-de40030349b8,0ecc5772-cc91-4c7e-8b0c-9935c28fb579
3/12/24,Athlete N,Guard,10,10. Extra Work,0,52.681,4.9,2,2,3,2,0,1,0,2,0,1,2,4,0,0,0,76,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,2bac4c6d-d8ef-4534-8f2a-de40030349b8,0ecc5772-cc91-4c7e-8b0c-9935c28fb579
3/12/24,Athlete R,Guard,1,1. Pre Practice,0,123.453,4.1,8,9,25,36,3,4,3,7,1,3,12,16,1,1,29,29,6,6,107,69,51,233,265,21,36,48,47,11,23,15,43,101,110,54,41,12,107,0.96,296,355,104,969,32.39,20f9bd8d-2f67-4b2f-9d5c-384f3d516546,b7ecc35d-2dee-46b1-8bac-c1a13e9b33f5
3/12/24,Athlete R,Guard,2,2. Drill_Defense_Driving Lines_Half Court_1v1,0,24.203,9,5,4,18,10,2,2,3,4,0,0,7,6,0,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,20f9bd8d-2f67-4b2f-9d5c-384f3d516546,b7ecc35d-2dee-46b1-8bac-c1a13e9b33f5
3/12/24,Athlete R,Guard,3,3. Drill_Defense_Fake Game_Half Court_1v1,0,15.155,5.4,2,2,9,10,0,1,2,2,0,0,2,3,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,20f9bd8d-2f67-4b2f-9d5c-384f3d516546,b7ecc35d-2dee-46b1-8bac-c1a13e9b33f5
3/12/24,Athlete R,Guard,4,4. Play_Defense_Ball Screen Breakdown to Rebound_Half Court_5vG,0,38.764,5.5,10,3,36,27,2,5,4,5,0,3,12,11,2,1,4,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,20f9bd8d-2f67-4b2f-9d5c-384f3d516546,b7ecc35d-2dee-46b1-8bac-c1a13e9b33f5
3/12/24,Athlete R,Guard,5,5. Play_Defense_Scramble_Half Court_5vG,0,44.736,5.6,3,5,31,38,2,5,11,4,2,2,7,12,6,6,5,1,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,20f9bd8d-2f67-4b2f-9d5c-384f3d516546,b7ecc35d-2dee-46b1-8bac-c1a13e9b33f5
3/12/24,Athlete R,Guard,6,6. Play_Quick Set to Trans D_Full Court_5vG,0,83.033,5,12,13,48,46,5,6,10,3,4,3,21,22,1,15,6,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,20f9bd8d-2f67-4b2f-9d5c-384f3d516546,b7ecc35d-2dee-46b1-8bac-c1a13e9b33f5
3/12/24,Athlete R,Guard,7,7. Play_Score Stop_Full Court_5vG,0,52.79,4.4,7,4,24,26,0,5,4,6,2,5,9,14,1,3,2,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,20f9bd8d-2f67-4b2f-9d5c-384f3d516546,b7ecc35d-2dee-46b1-8bac-c1a13e9b33f5
3/12/24,Athlete R,Guard,8,8. Play_Offense_Half Court O_Half Court_5vG,0,105.374,5.2,18,10,40,66,6,8,11,16,1,7,25,25,3,15,5,8,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,20f9bd8d-2f67-4b2f-9d5c-384f3d516546,b7ecc35d-2dee-46b1-8bac-c1a13e9b33f5
3/12/24,Athlete R,Guard,9,9. Free Throws,0,36.761,3.1,4,1,2,6,1,0,0,0,1,0,6,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,20f9bd8d-2f67-4b2f-9d5c-384f3d516546,b7ecc35d-2dee-46b1-8bac-c1a13e9b33f5
3/12/24,Athlete M,Guard,1,1. Pre Practice,0,93.6,3.6,4,9,29,19,1,7,3,2,1,8,6,24,0,4,1,29,13,13,78,21,41,128,161,13,25,32,37,9,13,6,17,43,79,19,37,22,78,1.09,166,215,67,581,22.07,7227455b-d62d-44ea-9a8b-4a8a37966aed,e4875cd4-afa0-4eb8-bb77-133d6f1607d3
3/12/24,Athlete M,Guard,2,2. Drill_Defense_Driving Lines_Half Court_1v1,0,24.093,8.9,2,2,8,10,2,3,5,3,1,0,5,5,1,1,2,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,7227455b-d62d-44ea-9a8b-4a8a37966aed,e4875cd4-afa0-4eb8-bb77-133d6f1607d3
3/12/24,Athlete M,Guard,3,3. Drill_Defense_Fake Game_Half Court_1v1,0,19.464,6.9,1,2,9,10,0,3,5,4,1,0,2,5,0,2,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,7227455b-d62d-44ea-9a8b-4a8a37966aed,e4875cd4-afa0-4eb8-bb77-133d6f1607d3
3/12/24,Athlete M,Guard,4,4. Play_Defense_Ball Screen Breakdown to Rebound_Half Court_5vG,0,28.331,4,4,7,23,24,2,3,4,4,0,0,6,10,1,2,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,7227455b-d62d-44ea-9a8b-4a8a37966aed,e4875cd4-afa0-4eb8-bb77-133d6f1607d3
3/12/24,Athlete M,Guard,5,5. Play_Defense_Scramble_Half Court_5vG,0,45.277,5.7,4,6,24,33,2,7,6,10,1,1,7,14,1,4,6,2,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,7227455b-d62d-44ea-9a8b-4a8a37966aed,e4875cd4-afa0-4eb8-bb77-133d6f1607d3
3/12/24,Athlete M,Guard,6,6. Play_Quick Set to Trans D_Full Court_5vG,0,57.365,3.4,4,9,22,41,5,1,6,7,4,4,13,14,3,4,6,0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,7227455b-d62d-44ea-9a8b-4a8a37966aed,e4875cd4-afa0-4eb8-bb77-133d6f1607d3
3/12/24,Athlete M,Guard,7,7. Play_Score Stop_Full Court_5vG,0,33.845,4.4,2,6,13,24,1,1,3,7,1,0,4,7,0,0,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,7227455b-d62d-44ea-9a8b-4a8a37966aed,e4875cd4-afa0-4eb8-bb77-133d6f1607d3
3/12/24,Athlete Q,Forward,1,1. Pre Practice,0,138.542,4.1,12,25,22,30,1,2,7,6,2,4,15,31,4,4,4,26,16,14,97,71,100,193,238,13,19,52,35,9,11,13,9,93,130,25,45,27,97,0.88,258,282,69,860,25.59,5bd5bb58-a628-4a53-8a12-9abc5178567d,9a6dab62-20f0-49bf-bccc-18dfd8804821
3/12/24,Athlete Q,Forward,2,2. Drill_Defense_Driving Lines_Half Court_1v1,0,24.332,9,4,4,4,4,2,3,5,3,1,0,7,7,0,0,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,5bd5bb58-a628-4a53-8a12-9abc5178567d,9a6dab62-20f0-49bf-bccc-18dfd8804821
3/12/24,Athlete Q,Forward,3,3. Drill_Defense_Fake Game_Half Court_1v1,0,22.262,7.9,6,5,12,8,0,0,4,3,0,1,6,6,3,1,3,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,5bd5bb58-a628-4a53-8a12-9abc5178567d,9a6dab62-20f0-49bf-bccc-18dfd8804821
3/12/24,Athlete Q,Forward,4,4. Play_Defense_Ball Screen Breakdown to Rebound_Half Court_5vG,0,40.967,5.8,10,10,27,39,1,0,5,4,0,2,11,12,1,0,5,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,5bd5bb58-a628-4a53-8a12-9abc5178567d,9a6dab62-20f0-49bf-bccc-18dfd8804821
3/12/24,Athlete Q,Forward,5,5. Play_Defense_Scramble_Half Court_5vG,0,40.739,5.1,6,14,36,39,2,4,5,3,1,1,9,19,0,0,1,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,5bd5bb58-a628-4a53-8a12-9abc5178567d,9a6dab62-20f0-49bf-bccc-18dfd8804821
3/12/24,Athlete Q,Forward,6,6. Play_Quick Set to Trans D_Full Court_5vG,0,89.371,5.4,14,19,46,60,3,6,9,12,3,2,20,27,3,1,8,5,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,5bd5bb58-a628-4a53-8a12-9abc5178567d,9a6dab62-20f0-49bf-bccc-18dfd8804821
3/12/24,Athlete Q,Forward,7,7. Play_Score Stop_Full Court_5vG,0,49.02,4,8,6,16,25,2,3,9,4,1,0,11,9,0,1,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,5bd5bb58-a628-4a53-8a12-9abc5178567d,9a6dab62-20f0-49bf-bccc-18dfd8804821
3/12/24,Athlete Q,Forward,8,8. Play_Offense_Half Court O_Half Court_5vG,0,68.899,3.4,10,16,29,33,2,1,8,0,1,1,13,18,2,2,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,5bd5bb58-a628-4a53-8a12-9abc5178567d,9a6dab62-20f0-49bf-bccc-18dfd8804821
3/12/24,Athlete Q,Forward,9,9. Free Throws,0,17.903,2.5,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5bd5bb58-a628-4a53-8a12-9abc5178567d,9a6dab62-20f0-49bf-bccc-18dfd8804821
3/12/24,Athlete F,Guard,1,1. Pre Practice,0,142.782,5.4,22,30,28,29,0,5,2,2,3,4,25,39,0,0,3,49,12,7,116,68,112,206,233,14,29,41,46,9,26,9,28,91,167,25,65,26,116,1.12,256,307,98,937,35.35,18a38a9e-9af4-485a-89c2-00eb1bf73fb4,6bf77d31-c162-4464-ab5e-ce04322d668d
3/12/24,Athlete F,Guard,2,2. Drill_Defense_Driving Lines_Half Court_1v1,0,22.059,8.2,1,3,9,9,0,0,7,2,0,0,1,3,0,1,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,18a38a9e-9af4-485a-89c2-00eb1bf73fb4,6bf77d31-c162-4464-ab5e-ce04322d668d
3/12/24,Athlete F,Guard,3,3. Drill_Defense_Fake Game_Half Court_1v1,0,20.54,7.3,3,7,19,13,1,1,2,2,1,2,5,10,1,3,1,4,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,18a38a9e-9af4-485a-89c2-00eb1bf73fb4,6bf77d31-c162-4464-ab5e-ce04322d668d
